Date;Price;Open;High;Low;Vol.;Change %
05/06/2010;3,779.73;3,819.79;3,833.42;3,731.47;;-1.05%
05/05/2010;3,819.79;3,849.54;3,851.54;3,803.49;;-0.77%
05/04/2010;3,849.54;3,877.01;3,875.12;3,848.30;;-0.71%
05/03/2010;3,877.01;3,865.45;3,882.65;3,819.37;;0.30%
04/30/2010;3,865.45;3,850.41;3,866.59;3,849.22;;0.39%
04/29/2010;3,850.41;3,814.60;3,859.78;3,824.97;;0.94%
04/28/2010;3,814.60;3,803.07;3,824.30;3,803.32;;0.30%
04/27/2010;3,803.07;3,826.93;3,839.08;3,792.00;;-0.62%
04/26/2010;3,826.93;3,836.02;3,850.58;3,825.84;;-0.24%
04/23/2010;3,836.02;3,833.60;3,846.09;3,833.64;;0.06%
04/22/2010;3,833.60;3,829.78;3,836.80;3,802.67;;0.10%
04/21/2010;3,829.78;3,832.25;3,843.33;3,828.70;;-0.06%
04/20/2010;3,832.25;3,800.27;3,834.99;3,807.77;;0.84%
04/19/2010;3,800.27;3,801.08;3,805.46;3,782.71;;-0.02%
04/16/2010;3,801.08;3,828.59;3,833.31;3,799.97;;-0.72%
04/15/2010;3,828.59;3,838.38;3,851.89;3,828.59;;-0.26%
04/14/2010;3,838.38;3,816.54;3,845.92;3,816.42;;0.57%
04/13/2010;3,816.54;3,827.70;3,831.54;3,811.48;;-0.29%
04/12/2010;3,827.70;3,842.28;3,844.95;3,822.26;;-0.38%
04/09/2010;3,842.28;3,828.97;3,845.53;3,826.49;;0.35%
04/08/2010;3,828.97;3,849.61;3,852.12;3,824.28;;-0.54%
04/07/2010;3,849.61;3,853.76;3,869.09;3,846.76;;-0.11%
04/06/2010;3,853.76;3,828.25;3,864.54;3,830.22;;0.67%
04/05/2010;3,828.25;3,799.38;3,831.76;3,806.01;;0.76%
04/01/2010;3,799.38;3,763.12;3,800.60;3,765.04;;0.96%
03/31/2010;3,763.12;3,763.25;3,785.32;3,759.87;;0.00%
03/30/2010;3,763.25;3,745.51;3,789.86;3,749.06;;0.47%
03/29/2010;3,745.51;3,748.92;3,763.03;3,741.91;;-0.09%
03/26/2010;3,748.92;3,758.39;3,771.97;3,745.98;;-0.25%
03/25/2010;3,758.39;3,774.48;3,795.63;3,753.59;;-0.43%
03/24/2010;3,774.48;3,784.23;3,788.21;3,773.58;;-0.26%
03/23/2010;3,784.23;3,778.83;3,791.07;3,774.16;;0.14%
03/22/2010;3,778.83;3,764.69;3,781.48;3,755.78;;0.38%
03/19/2010;3,764.69;3,802.23;3,806.70;3,759.18;;-0.99%
03/18/2010;3,802.23;3,799.55;3,813.26;3,796.15;;0.07%
03/17/2010;3,799.55;3,818.27;3,839.99;3,799.07;;-0.49%
03/16/2010;3,818.27;3,791.73;3,819.75;3,791.71;;0.70%
03/15/2010;3,791.73;3,824.49;3,829.57;3,784.29;;-0.86%
03/12/2010;3,824.49;3,816.32;3,833.26;3,815.14;;0.21%
03/11/2010;3,816.32;3,813.98;3,824.05;3,810.71;;0.06%
03/10/2010;3,813.98;3,792.35;3,820.00;3,787.95;;0.57%
03/09/2010;3,792.35;3,798.82;3,796.74;3,780.66;;-0.17%
03/08/2010;3,798.82;3,789.77;3,802.82;3,782.64;;0.24%
03/05/2010;3,789.77;3,742.17;3,799.14;3,746.48;;1.27%
03/04/2010;3,742.17;3,708.91;3,761.23;3,709.72;;0.90%
03/03/2010;3,708.91;3,760.39;3,760.07;3,689.69;;-1.37%
03/02/2010;3,760.39;3,782.04;3,772.19;3,737.18;;-0.57%
03/01/2010;3,782.04;3,827.44;3,785.19;3,715.32;;-1.19%
02/26/2010;3,827.44;3,787.71;3,831.79;3,787.78;;1.05%
02/25/2010;3,787.71;3,814.92;3,814.82;3,777.97;;-0.71%
02/24/2010;3,814.92;3,817.57;3,826.28;3,805.27;;-0.07%
02/23/2010;3,817.57;3,850.74;3,853.78;3,815.66;;-0.86%
02/22/2010;3,850.74;3,845.05;3,855.80;3,845.91;;0.15%
02/19/2010;3,845.05;3,859.96;3,862.52;3,844.29;;-0.39%
02/18/2010;3,859.96;3,860.71;3,868.09;3,847.21;;-0.02%
02/17/2010;3,860.71;3,820.55;3,863.26;3,824.21;;1.05%
02/16/2010;3,820.55;3,767.31;3,821.57;3,768.23;;1.41%
02/15/2010;3,767.31;3,770.77;3,783.05;3,763.82;;-0.09%
02/12/2010;3,770.77;3,780.52;3,781.61;3,756.04;;-0.26%
02/11/2010;3,780.52;3,752.20;3,786.72;3,747.63;;0.75%
02/10/2010;3,752.20;3,759.53;3,783.81;3,743.75;;-0.19%
02/09/2010;3,759.53;3,734.22;3,784.85;3,738.34;;0.68%
02/08/2010;3,734.22;3,696.24;3,743.36;3,694.72;;1.03%
02/05/2010;3,696.24;3,774.20;3,769.24;3,689.25;;-2.07%
02/04/2010;3,774.20;3,851.61;3,851.68;3,772.04;;-2.01%
02/03/2010;3,851.61;3,853.58;3,861.42;3,833.43;;-0.05%
02/02/2010;3,853.58;3,832.55;3,856.53;3,828.23;;0.55%
02/01/2010;3,832.55;3,808.96;3,840.01;3,802.10;;0.62%
01/29/2010;3,808.96;3,774.02;3,814.37;3,764.87;;0.93%
01/28/2010;3,774.02;3,782.88;3,806.36;3,746.04;;-0.23%
01/27/2010;3,782.88;3,809.37;3,819.31;3,767.76;;-0.70%
01/26/2010;3,809.37;3,802.39;3,814.01;3,793.22;;0.18%
01/25/2010;3,802.39;3,774.82;3,803.52;3,771.88;;0.73%
01/22/2010;3,774.82;3,780.60;3,784.12;3,743.30;;-0.15%
01/21/2010;3,780.60;3,813.93;3,817.77;3,776.35;;-0.87%
01/20/2010;3,813.93;3,814.97;3,817.12;3,790.42;;-0.03%
01/19/2010;3,814.97;3,802.92;3,817.60;3,774.17;;0.32%
01/18/2010;3,802.92;3,756.18;3,807.16;3,777.93;;1.24%
01/15/2010;3,756.18;3,782.53;3,784.36;3,739.25;;-0.70%
01/14/2010;3,782.53;3,760.01;3,787.38;3,755.64;;0.60%
01/13/2010;3,760.01;3,740.19;3,761.33;3,731.99;;0.53%
01/12/2010;3,740.19;3,744.17;3,744.57;3,705.95;;-0.11%
01/11/2010;3,744.17;3,726.50;3,764.75;3,727.58;;0.47%
01/08/2010;3,726.50;3,681.06;3,730.13;3,685.52;;1.23%
01/07/2010;3,681.06;3,639.96;3,684.55;3,623.32;;1.13%
01/06/2010;3,639.96;3,624.10;3,644.65;3,616.49;;0.44%
01/05/2010;3,624.10;3,620.70;3,641.82;3,619.01;;0.09%
01/04/2010;3,620.70;3,581.42;3,624.34;3,566.87;;1.10%
12/30/2009;3,581.42;3,563.18;3,582.98;3,556.92;;0.51%
12/29/2009;3,563.18;3,541.45;3,566.40;3,543.16;;0.61%
12/28/2009;3,541.45;3,529.82;3,543.50;3,527.75;;0.33%
12/24/2009;3,529.82;3,523.46;3,531.42;3,517.61;;0.18%
12/23/2009;3,523.46;3,514.70;3,524.13;3,513.24;;0.25%
12/22/2009;3,514.70;3,518.57;3,524.88;3,508.84;;-0.11%
12/21/2009;3,518.57;3,499.07;3,523.22;3,491.62;;0.56%
12/18/2009;3,499.07;3,482.50;3,500.40;3,466.29;;0.48%
12/17/2009;3,482.50;3,483.11;3,484.12;3,456.61;;-0.02%
12/16/2009;3,483.11;3,473.30;3,492.59;3,473.36;;0.28%
12/15/2009;3,473.30;3,465.49;3,474.31;3,445.49;;0.23%
12/14/2009;3,465.49;3,435.12;3,467.85;3,420.15;;0.88%
12/11/2009;3,435.12;3,361.08;3,435.51;3,366.08;;2.20%
12/10/2009;3,361.08;3,322.38;3,365.25;3,322.56;;1.16%
12/09/2009;3,322.38;3,329.76;3,329.39;3,313.93;;-0.22%
12/07/2009;3,329.76;3,349.72;3,354.43;3,329.76;;-0.60%
12/04/2009;3,349.72;3,328.98;3,359.68;3,329.93;;0.62%
12/03/2009;3,328.98;3,343.55;3,360.28;3,328.75;;-0.44%
12/02/2009;3,343.55;3,323.52;3,364.03;3,323.65;;0.60%
12/01/2009;3,323.52;3,255.32;3,325.32;3,255.81;;2.10%
11/30/2009;3,255.32;3,222.22;3,262.61;3,222.07;;1.03%
11/27/2009;3,222.22;3,184.04;3,239.94;3,168.07;;1.20%
11/26/2009;3,184.04;3,254.29;3,255.91;3,181.56;;-2.16%
11/25/2009;3,254.29;3,251.16;3,259.78;3,246.13;;0.10%
11/24/2009;3,251.16;3,268.85;3,270.00;3,241.31;;-0.54%
11/23/2009;3,268.85;3,289.60;3,308.02;3,261.10;;-0.63%
11/20/2009;3,289.60;3,264.16;3,289.60;3,260.92;;0.78%
11/19/2009;3,264.16;3,251.63;3,269.89;3,228.28;;0.39%
11/18/2009;3,251.63;3,284.10;3,296.12;3,246.21;;-0.99%
11/17/2009;3,284.10;3,324.92;3,326.32;3,280.53;;-1.23%
11/16/2009;3,324.92;3,337.07;3,350.26;3,318.36;;-0.36%
11/13/2009;3,337.07;3,343.85;3,359.39;3,335.22;;-0.20%
11/12/2009;3,343.85;3,373.76;3,374.05;3,342.80;;-0.89%
11/11/2009;3,373.76;3,389.37;3,395.22;3,370.91;;-0.46%
11/10/2009;3,389.37;3,403.41;3,406.14;3,389.37;;-0.41%
11/09/2009;3,403.41;3,364.23;3,403.41;3,366.16;;1.16%
11/06/2009;3,364.23;3,351.61;3,366.32;3,332.73;;0.38%
11/05/2009;3,351.61;3,347.01;3,353.85;3,343.66;;0.14%
11/04/2009;3,347.01;3,291.72;3,350.88;3,292.33;;1.68%
11/03/2009;3,291.72;3,286.68;3,298.27;3,253.84;;0.15%
11/02/2009;3,286.68;3,314.45;3,332.65;3,283.11;;-0.84%
10/30/2009;3,314.45;3,372.02;3,378.68;3,303.18;;-1.71%
10/29/2009;3,372.02;3,321.75;3,373.53;3,320.32;;1.51%
10/28/2009;3,321.75;3,372.17;3,369.22;3,321.42;;-1.50%
10/27/2009;3,372.17;3,405.56;3,404.58;3,370.07;;-0.98%
10/26/2009;3,405.56;3,421.95;3,436.30;3,403.64;;-0.48%
10/23/2009;3,421.95;3,414.27;3,434.95;3,414.37;;0.22%
10/22/2009;3,414.27;3,424.01;3,423.54;3,396.99;;-0.28%
10/21/2009;3,424.01;3,445.16;3,448.66;3,422.23;;-0.61%
10/20/2009;3,445.16;3,456.39;3,464.11;3,433.47;;-0.32%
10/19/2009;3,456.39;3,446.68;3,478.37;3,450.21;;0.28%
10/16/2009;3,446.68;3,437.02;3,453.26;3,430.51;;0.28%
10/15/2009;3,437.02;3,464.68;3,468.55;3,436.26;;-0.80%
10/14/2009;3,464.68;3,481.32;3,512.17;3,461.36;;-0.48%
10/13/2009;3,481.32;3,456.76;3,484.97;3,456.60;;0.71%
10/09/2009;3,456.76;3,423.62;3,457.82;3,416.76;;0.97%
10/08/2009;3,423.62;3,429.27;3,441.61;3,418.53;;-0.16%
10/07/2009;3,429.27;3,417.66;3,433.74;3,408.56;;0.34%
10/06/2009;3,417.66;3,390.72;3,419.41;3,399.18;;0.79%
10/05/2009;3,390.72;3,350.25;3,391.20;3,348.77;;1.21%
10/02/2009;3,350.25;3,352.25;3,357.41;3,334.90;;-0.06%
10/01/2009;3,352.25;3,372.86;3,375.47;3,350.52;;-0.61%
09/30/2009;3,372.86;3,369.09;3,378.06;3,358.96;;0.11%
09/29/2009;3,369.09;3,358.54;3,370.60;3,358.62;;0.31%
09/28/2009;3,358.54;3,319.50;3,360.14;3,320.47;;1.18%
09/25/2009;3,319.50;3,316.41;3,324.65;3,313.64;;0.09%
09/24/2009;3,316.41;3,317.00;3,330.10;3,316.35;;-0.02%
09/23/2009;3,317.00;3,294.87;3,332.53;3,309.76;;0.67%
09/22/2009;3,294.87;3,297.27;3,306.93;3,293.70;;-0.07%
09/21/2009;3,297.27;3,297.17;3,304.78;3,287.04;;0.00%
09/17/2009;3,297.17;3,272.90;3,297.67;3,272.45;;0.74%
09/16/2009;3,272.90;3,233.23;3,275.55;3,237.93;;1.23%
09/15/2009;3,233.23;3,233.70;3,246.11;3,226.44;;-0.01%
09/14/2009;3,233.70;3,245.91;3,245.89;3,230.88;;-0.38%
09/11/2009;3,245.91;3,231.51;3,253.33;3,232.25;;0.45%
09/10/2009;3,231.51;3,203.32;3,235.86;3,203.37;;0.88%
09/09/2009;3,203.32;3,198.34;3,229.09;3,200.25;;0.16%
09/08/2009;3,198.34;3,189.84;3,209.50;3,194.11;;0.27%
09/07/2009;3,189.84;3,199.40;3,211.24;3,188.16;;-0.30%
09/04/2009;3,199.40;3,191.64;3,200.56;3,189.82;;0.24%
09/03/2009;3,191.64;3,146.63;3,193.74;3,144.55;;1.43%
09/02/2009;3,146.63;3,132.55;3,154.44;3,124.51;;0.45%
09/01/2009;3,132.55;3,175.18;3,197.63;3,114.01;;-1.34%
08/31/2009;3,175.18;3,222.13;3,221.41;3,172.68;;-1.46%
08/28/2009;3,222.13;3,225.11;3,239.34;3,215.38;;-0.09%
08/27/2009;3,225.11;3,261.07;3,265.94;3,224.47;;-1.10%
08/26/2009;3,261.07;3,255.80;3,263.49;3,246.72;;0.16%
08/25/2009;3,255.80;3,244.20;3,260.49;3,244.64;;0.36%
08/24/2009;3,244.20;3,265.56;3,274.77;3,229.31;;-0.65%
08/21/2009;3,265.56;3,277.81;3,284.80;3,264.53;;-0.37%
08/20/2009;3,277.81;3,260.70;3,278.94;3,259.52;;0.52%
08/19/2009;3,260.70;3,283.23;3,283.45;3,256.84;;-0.69%
08/18/2009;3,283.23;3,262.31;3,286.27;3,262.63;;0.64%
08/17/2009;3,262.31;3,294.36;3,286.41;3,250.25;;-0.97%
08/14/2009;3,294.36;3,293.36;3,298.88;3,273.32;;0.03%
08/13/2009;3,293.36;3,265.77;3,295.37;3,268.76;;0.84%
08/12/2009;3,265.77;3,245.77;3,273.76;3,245.22;;0.62%
08/11/2009;3,245.77;3,276.45;3,278.16;3,243.10;;-0.94%
08/10/2009;3,276.45;3,281.18;3,292.81;3,268.53;;-0.14%
08/07/2009;3,281.18;3,278.80;3,294.65;3,279.10;;0.07%
08/06/2009;3,278.80;3,307.57;3,314.44;3,275.38;;-0.87%
08/05/2009;3,307.57;3,292.99;3,310.93;3,278.59;;0.44%
08/04/2009;3,292.99;3,274.62;3,294.10;3,270.24;;0.56%
08/03/2009;3,274.62;3,226.20;3,275.36;3,227.49;;1.50%
07/31/2009;3,226.20;3,240.27;3,242.79;3,223.82;;-0.43%
07/30/2009;3,240.27;3,229.30;3,253.04;3,229.76;;0.34%
07/29/2009;3,229.30;3,233.62;3,234.06;3,219.46;;-0.13%
07/28/2009;3,233.62;3,239.80;3,240.12;3,217.19;;-0.19%
07/27/2009;3,239.80;3,251.03;3,263.73;3,232.22;;-0.35%
07/24/2009;3,251.03;3,239.71;3,257.76;3,237.40;;0.35%
07/23/2009;3,239.71;3,224.67;3,246.93;3,222.65;;0.47%
07/22/2009;3,224.67;3,245.35;3,244.48;3,218.57;;-0.64%
07/21/2009;3,245.35;3,244.90;3,269.94;3,236.13;;0.01%
07/20/2009;3,244.90;3,207.80;3,250.40;3,206.41;;1.16%
07/17/2009;3,207.80;3,209.92;3,219.62;3,201.40;;-0.07%
07/15/2009;3,209.92;3,154.89;3,216.05;3,155.77;;1.74%
07/14/2009;3,154.89;3,126.10;3,161.94;3,126.93;;0.92%
07/13/2009;3,126.10;3,081.28;3,134.89;3,075.38;;1.45%
07/10/2009;3,081.28;3,084.32;3,088.56;3,059.55;;-0.10%
07/09/2009;3,084.32;3,061.45;3,092.06;3,061.98;;0.75%
07/08/2009;3,061.45;3,088.81;3,096.92;3,060.14;;-0.89%
07/07/2009;3,088.81;3,108.97;3,111.30;3,083.36;;-0.65%
07/06/2009;3,108.97;3,116.06;3,113.92;3,080.63;;-0.23%
07/03/2009;3,116.06;3,103.87;3,120.36;3,103.65;;0.39%
07/02/2009;3,103.87;3,105.87;3,111.15;3,077.09;;-0.06%
07/01/2009;3,105.87;3,090.50;3,124.56;3,092.69;;0.50%
06/30/2009;3,090.50;3,104.43;3,129.55;3,090.50;;-0.45%
06/26/2009;3,104.43;3,071.46;3,104.43;3,065.74;;1.07%
06/25/2009;3,071.46;3,020.17;3,073.52;3,017.28;;1.70%
06/24/2009;3,020.17;3,022.22;3,073.45;3,018.69;;-0.07%
06/23/2009;3,022.22;3,054.77;3,069.41;3,018.29;;-1.07%
06/22/2009;3,054.77;3,134.32;3,135.04;3,044.18;;-2.54%
06/19/2009;3,134.32;3,118.99;3,154.69;3,128.01;;0.49%
06/18/2009;3,118.99;3,106.01;3,146.56;3,091.30;;0.42%
06/17/2009;3,106.01;3,194.83;3,189.11;3,106.01;;-2.78%
06/16/2009;3,194.83;3,239.55;3,242.06;3,193.90;;-1.38%
06/15/2009;3,239.55;3,252.50;3,245.97;3,193.85;;-0.40%
06/12/2009;3,252.50;3,257.89;3,261.22;3,243.58;;-0.17%
06/11/2009;3,257.89;3,247.08;3,266.45;3,246.16;;0.33%
06/10/2009;3,247.08;3,215.55;3,250.22;3,217.67;;0.98%
06/09/2009;3,215.55;3,200.07;3,216.79;3,192.25;;0.48%
06/08/2009;3,200.07;3,216.68;3,211.72;3,181.47;;-0.52%
06/05/2009;3,216.68;3,188.13;3,224.73;3,194.43;;0.90%
06/04/2009;3,188.13;3,173.26;3,192.59;3,164.91;;0.47%
06/03/2009;3,173.26;3,205.32;3,200.43;3,146.02;;-1.00%
06/02/2009;3,205.32;3,191.16;3,209.14;3,160.66;;0.44%
06/01/2009;3,191.16;3,100.42;3,194.12;3,108.66;;2.93%
05/29/2009;3,100.42;3,102.26;3,131.55;3,094.74;;-0.06%
05/28/2009;3,102.26;3,054.84;3,104.27;3,048.66;;1.55%
05/27/2009;3,054.84;3,131.14;3,137.89;3,053.20;;-2.44%
05/26/2009;3,131.14;3,104.50;3,134.71;3,082.61;;0.86%
05/25/2009;3,104.50;3,062.97;3,106.15;3,059.65;;1.36%
05/22/2009;3,062.97;3,052.42;3,067.21;3,022.01;;0.35%
05/20/2009;3,052.42;3,054.25;3,082.66;3,042.56;;-0.06%
05/19/2009;3,054.25;3,055.12;3,072.89;3,043.95;;-0.03%
05/18/2009;3,055.12;2,963.11;3,056.90;2,966.68;;3.11%
05/15/2009;2,963.11;2,918.74;2,965.93;2,919.27;;1.52%
05/14/2009;2,918.74;2,900.22;2,923.30;2,898.44;;0.64%
05/13/2009;2,900.22;2,932.73;2,926.44;2,893.99;;-1.11%
05/12/2009;2,932.73;2,925.49;2,938.32;2,906.00;;0.25%
05/11/2009;2,925.49;2,906.17;2,928.87;2,863.65;;0.66%
05/08/2009;2,906.17;2,814.31;2,909.61;2,834.67;;3.26%
05/07/2009;2,814.31;2,804.31;2,838.61;2,804.04;;0.36%
05/06/2009;2,804.31;2,775.52;2,804.93;2,777.20;;1.04%
05/05/2009;2,775.52;2,756.07;2,776.31;2,741.79;;0.71%
05/04/2009;2,756.07;2,670.78;2,757.31;2,678.82;;3.19%
04/30/2009;2,670.78;2,714.52;2,736.76;2,666.99;;-1.61%
04/29/2009;2,714.52;2,671.62;2,715.78;2,674.42;;1.61%
04/28/2009;2,671.62;2,661.65;2,673.19;2,635.71;;0.37%
04/27/2009;2,661.65;2,680.31;2,678.70;2,654.80;;-0.70%
04/24/2009;2,680.31;2,680.51;2,688.68;2,677.82;;-0.01%
04/23/2009;2,680.51;2,676.18;2,684.21;2,667.85;;0.16%
04/22/2009;2,676.18;2,667.17;2,693.14;2,655.81;;0.34%
04/21/2009;2,667.17;2,636.25;2,669.51;2,623.55;;1.17%
04/20/2009;2,636.25;2,676.79;2,676.56;2,632.37;;-1.51%
04/17/2009;2,676.79;2,686.29;2,692.06;2,668.62;;-0.35%
04/16/2009;2,686.29;2,640.62;2,690.53;2,643.83;;1.73%
04/15/2009;2,640.62;2,646.12;2,650.55;2,627.56;;-0.21%
04/14/2009;2,646.12;2,636.51;2,660.03;2,624.99;;0.36%
04/13/2009;2,636.51;2,585.65;2,639.68;2,580.34;;1.97%
04/09/2009;2,585.65;2,543.19;2,588.03;2,546.19;;1.67%
04/08/2009;2,543.19;2,537.07;2,546.85;2,531.93;;0.24%
04/07/2009;2,537.07;2,545.05;2,544.71;2,513.28;;-0.31%
04/06/2009;2,545.05;2,551.26;2,552.42;2,533.74;;-0.24%
04/03/2009;2,551.26;2,535.51;2,553.34;2,535.48;;0.62%
04/02/2009;2,535.51;2,517.18;2,543.68;2,519.09;;0.73%
04/01/2009;2,517.18;2,478.94;2,521.30;2,476.19;;1.54%
03/31/2009;2,478.94;2,494.07;2,505.45;2,477.36;;-0.61%
03/30/2009;2,494.07;2,547.76;2,554.08;2,487.82;;-2.11%
03/27/2009;2,547.76;2,550.82;2,550.85;2,537.04;;-0.12%
03/26/2009;2,550.82;2,546.98;2,560.26;2,549.64;;0.15%
03/25/2009;2,546.98;2,538.97;2,569.91;2,540.34;;0.32%
03/24/2009;2,538.97;2,544.51;2,560.57;2,534.08;;-0.22%
03/23/2009;2,544.51;2,487.73;2,545.43;2,495.11;;2.28%
03/20/2009;2,487.73;2,502.52;2,513.16;2,483.26;;-0.59%
03/19/2009;2,502.52;2,512.07;2,529.56;2,501.41;;-0.38%
03/18/2009;2,512.07;2,482.05;2,517.25;2,470.18;;1.21%
03/17/2009;2,482.05;2,456.14;2,483.22;2,443.11;;1.05%
03/16/2009;2,456.14;2,444.57;2,469.58;2,445.97;;0.47%
03/13/2009;2,444.57;2,436.13;2,453.56;2,436.17;;0.35%
03/12/2009;2,436.13;2,428.41;2,445.08;2,416.28;;0.32%
03/11/2009;2,428.41;2,439.94;2,467.05;2,292.33;;-0.47%
03/10/2009;2,439.94;2,372.43;2,441.38;2,375.54;;2.85%
03/09/2009;2,372.43;2,360.00;2,381.82;2,351.77;;0.53%
03/06/2009;2,360.00;2,382.99;2,395.72;2,350.75;;-0.96%
03/05/2009;2,382.99;2,435.74;2,435.48;2,372.13;;-2.17%
03/04/2009;2,435.74;2,401.61;2,442.42;2,403.44;;1.42%
03/03/2009;2,401.61;2,409.81;2,435.99;2,394.77;;-0.34%
03/02/2009;2,409.81;2,468.63;2,467.44;2,406.00;;-2.38%
02/27/2009;2,468.63;2,516.99;2,517.28;2,464.92;;-1.92%
02/26/2009;2,516.99;2,538.01;2,555.21;2,515.84;;-0.83%
02/25/2009;2,538.01;2,545.43;2,560.25;2,513.09;;-0.29%
02/24/2009;2,545.43;2,542.48;2,550.55;2,513.99;;0.12%
02/23/2009;2,542.48;2,591.53;2,609.47;2,541.16;;-1.89%
02/20/2009;2,591.53;2,628.75;2,628.62;2,584.61;;-1.42%
02/19/2009;2,628.75;2,609.94;2,634.73;2,611.73;;0.72%
02/18/2009;2,609.94;2,593.29;2,613.13;2,591.30;;0.64%
02/17/2009;2,593.29;2,632.56;2,631.14;2,584.13;;-1.49%
02/16/2009;2,632.56;2,611.33;2,637.29;2,601.35;;0.81%
02/13/2009;2,611.33;2,606.72;2,633.54;2,586.10;;0.18%
02/12/2009;2,606.72;2,624.31;2,625.92;2,591.49;;-0.67%
02/11/2009;2,624.31;2,635.30;2,645.94;2,616.26;;-0.42%
02/10/2009;2,635.30;2,696.27;2,698.43;2,621.96;;-2.26%
02/09/2009;2,696.27;2,673.28;2,707.03;2,654.57;;0.86%
02/06/2009;2,673.28;2,627.09;2,678.94;2,628.67;;1.76%
02/05/2009;2,627.09;2,591.24;2,633.84;2,583.34;;1.38%
02/04/2009;2,591.24;2,580.69;2,610.91;2,582.69;;0.41%
02/03/2009;2,580.69;2,553.77;2,587.46;2,549.28;;1.05%
02/02/2009;2,553.77;2,549.46;2,560.28;2,521.49;;0.17%
01/30/2009;2,549.46;2,564.49;2,570.30;2,541.71;;-0.59%
01/29/2009;2,564.49;2,571.11;2,568.41;2,548.52;;-0.26%
01/28/2009;2,571.11;2,541.54;2,579.95;2,545.82;;1.16%
01/27/2009;2,541.54;2,514.90;2,542.94;2,515.36;;1.06%
01/26/2009;2,514.90;2,494.93;2,516.17;2,490.03;;0.80%
01/23/2009;2,494.93;2,493.96;2,497.95;2,464.20;;0.04%
01/22/2009;2,493.96;2,470.33;2,496.07;2,465.15;;0.96%
01/21/2009;2,470.33;2,481.02;2,489.24;2,457.78;;-0.43%
01/20/2009;2,481.02;2,501.93;2,503.42;2,479.03;;-0.84%
01/19/2009;2,501.93;2,498.68;2,505.08;2,488.70;;0.13%
01/16/2009;2,498.68;2,483.65;2,505.88;2,477.63;;0.61%
01/15/2009;2,483.65;2,450.68;2,487.30;2,440.25;;1.35%
01/14/2009;2,450.68;2,470.06;2,470.54;2,435.02;;-0.78%
01/13/2009;2,470.06;2,467.93;2,477.15;2,445.67;;0.09%
01/12/2009;2,467.93;2,500.08;2,500.34;2,461.42;;-1.29%
01/09/2009;2,500.08;2,485.67;2,504.06;2,476.93;;0.58%
01/08/2009;2,485.67;2,478.90;2,488.09;2,460.46;;0.27%
01/07/2009;2,478.90;2,504.04;2,505.34;2,469.77;;-1.00%
01/06/2009;2,504.04;2,441.93;2,505.36;2,443.27;;2.54%
01/05/2009;2,441.93;2,436.53;2,447.32;2,415.02;;0.22%
01/02/2009;2,436.53;2,376.42;2,442.38;2,375.87;;2.53%
12/30/2008;2,376.42;2,373.19;2,383.90;2,369.60;;0.14%
12/29/2008;2,373.19;2,350.46;2,380.66;2,350.69;;0.97%
12/26/2008;2,350.46;2,338.51;2,356.02;2,338.24;;0.51%
12/24/2008;2,338.51;2,337.34;2,342.38;2,332.47;;0.05%
12/23/2008;2,337.34;2,335.06;2,338.55;2,321.73;;0.10%
12/22/2008;2,335.06;2,346.46;2,367.64;2,332.51;;-0.49%
12/19/2008;2,346.46;2,351.37;2,374.25;2,340.86;;-0.21%
12/18/2008;2,351.37;2,347.73;2,360.84;2,343.84;;0.16%
12/17/2008;2,347.73;2,335.70;2,351.68;2,325.34;;0.52%
12/16/2008;2,335.70;2,324.02;2,344.11;2,315.64;;0.50%
12/15/2008;2,324.02;2,344.17;2,348.12;2,317.43;;-0.86%
12/12/2008;2,344.17;2,328.70;2,346.57;2,299.34;;0.66%
12/11/2008;2,328.70;2,321.51;2,347.58;2,317.12;;0.31%
12/10/2008;2,321.51;2,307.35;2,326.74;2,306.18;;0.61%
12/09/2008;2,307.35;2,304.05;2,360.24;2,304.84;;0.14%
12/05/2008;2,304.05;2,302.01;2,307.92;2,274.09;;0.09%
12/04/2008;2,302.01;2,303.51;2,316.60;2,294.05;;-0.07%
12/03/2008;2,303.51;2,317.95;2,326.65;2,281.01;;-0.62%
12/02/2008;2,317.95;2,334.52;2,343.12;2,310.96;;-0.71%
12/01/2008;2,334.52;2,406.26;2,409.68;2,328.38;;-2.98%
11/28/2008;2,406.26;2,432.56;2,437.46;2,405.07;;-1.08%
11/27/2008;2,432.56;2,420.65;2,440.89;2,414.76;;0.49%
11/26/2008;2,420.65;2,413.01;2,426.51;2,383.58;;0.32%
11/25/2008;2,413.01;2,418.29;2,449.66;2,400.67;;-0.22%
11/24/2008;2,418.29;2,369.66;2,426.34;2,369.85;;2.05%
11/21/2008;2,369.66;2,400.92;2,438.75;2,366.91;;-1.30%
11/20/2008;2,400.92;2,489.61;2,482.14;2,398.37;;-3.56%
11/19/2008;2,489.61;2,497.68;2,507.34;2,483.99;;-0.32%
11/18/2008;2,497.68;2,532.48;2,531.45;2,494.21;;-1.37%
11/17/2008;2,532.48;2,551.72;2,551.74;2,503.38;;-0.75%
11/14/2008;2,551.72;2,527.85;2,561.94;2,526.47;;0.94%
11/13/2008;2,527.85;2,476.62;2,531.48;2,444.16;;2.07%
11/12/2008;2,476.62;2,567.34;2,574.98;2,473.15;;-3.53%
11/11/2008;2,567.34;2,614.46;2,611.83;2,556.80;;-1.80%
11/10/2008;2,614.46;2,575.12;2,636.12;2,581.35;;1.53%
